Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Menden-Deuer, S; Lawrence, C; Franze, G",,,,"Menden-Deuer, Susanne; Lawrence, Caitlyn; Franze, Gayantonia",,,Herbivorous protist growth and grazing rates at in situ and artificially elevated temperatures during an Arctic phytoplankton spring bloom,PEERJ,,,,,,,,,,,,"To assess protistan grazing impact and temperature sensitivity on plankton population dynamics, we measured bulk and species-specific phytoplankton growth and herbivorous protist grazing rates in Disko Bay, West Greenland in April-May 2011. Rate estimates were made at three different temperatures in situ (0 degrees C), +3 degrees C and +6 degrees C over ambient. In situ Chlorophyll a (Chl a) doubled during the observation period to similar to 12 mu g Chl a L-1, with 60-97% of CM a in the >20 mu m size-fraction dominated by the diatom genus Chaetoceros. Herbivorous dinoflagellates comprised 60-80% of microplankton grazer biomass. At in situ temperatures, phytoplankton growth or grazing by herbivorous predators <200 mu m was not measurable until 11 days after observations commenced. Thereafter, phytoplankton growth was on average 0.25 d(-1). Phytoplankton mortality due to herbivorous grazing was only measured on three occasions but the magnitude was substantial, up to 0.58 d(-1). Grazing of this magnitude removed similar to 100% of primary production. In short-term temperature-shift incubation experiments, phytoplankton growth rate increased significantly (20%) at elevated temperatures. In contrast, herbivorous protist grazing and species-specific growth rates decreased significantly (50%) at +6 degrees C. This differential response in phytoplankton and herbivores to temperature increases resulted in a decrease of primary production removed with increasing temperature. Phaeocystis spp. abundance was negatively correlated with bulk grazing rate. Growth and grazing rates were variable but showed no evidence of an inherent, low temperature limitation. Herbivorous protist growth rates in this study and in a literature review were comparable to rates from temperate waters. Thus, an inherent physiological inhibition of protistan growth or grazing rates in polar waters is not supported by the data. The large variability between lack of grazing and high rates of primary production removal observed here and confirmed in the literature for polar waters implies larger amplitude fluctuations in phytoplankton biomass than slower, steady grazing losses of primary production.",,,,,"Franzé, Gayantonia/H-8378-2019; Franze, Gayantonia/AAI-7305-2020","Franze, Gayantonia/0000-0003-0028-4739; Lawrence, Caitlyn/0000-0002-3073-1715",,,,,,,,,,,,,2167-8359,,,,,JUL 23,2018,6,,,,,,,,e5264,10.7717/peerj.5264,http://dx.doi.org/10.7717/peerj.5264,,,,,,,,30057859,,,,,WOS:000439652700002,View Full Record in Web of Science
J,"dos Santos, LS; Campos, PHRF; da Silva, WC; Veira, AM; Fraga, AZ; Caetano, RP; Hauschild, L",,,,"dos Santos, Luan Sousa; Reis Furtado Campos, Paulo Henrique; da Silva, Welex Candido; Veira, Alini Mari; Fraga, Alicia Zem; Caetano, Raphael Perini; Hauschild, Luciano",,,Performance and carcass composition of pigs from two sire lines are affected differently by ambient temperature,ANIMAL PRODUCTION SCIENCE,,,,,,,,,,,,"Context. Differences among breeds or lines of pigs in terms of growth and carcass characteristics may be affected by rearing environment (genetic x environment interaction). Aims. The present study compared the growth performance and carcass composition of pigs from two sire lines reared under constant thermoneutral (22 degrees C; TN) or high ambient temperature (33 degrees C; HT) conditions. Methods. Hampshire (HAM) and synthetic-cross (SYN) castrated male pigs (n = 12 per group; 32.0 +/- 2.0 kg) were kept in individual pens at either 22 degrees C (TN) or 33 degrees C (HT) for 55 days (two experimental phases: 0-27 and 28-55 days) following an adaptation period of 7 days. Throughout the experimental period, growth performance and body composition (by dual-energy X-ray absorptiometry on Days 27 and 55) were assessed, and a range of other measurements (serum parameters and physiological responses), which were divided into four measurement groups, was taken on 9 days. Key results. Irrespective of genetic line (G), the pigs in the HT treatment had lower average daily feed intake values (P < 0.001, by 29% and 41%) than did the pigs in the TN treatment during both experimental phases (0-27 and 28-55 days). During the second growth phase, the average daily gain of the SYN pigs in the HT treatment was reduced by 50%, whereas that of the HAM pigs was reduced by 24% (P < 0.05 for G x ambient temperature (AT)). On Days 27 and 55, pig bodyweight was lower (P < 0.05) in the HT treatment than in the TN treatment. On Day 27, a G x AT interaction was detected for backfat thickness (P < 0.05); among the SYN pigs, the value of this trait was lower (16%; P < 0.05) in the HT treatment than in the TN treatment, while for the HAM pigs, it was not influenced by treatment type. Conclusion. Despite progeny from both genetic lines being affected negatively by high AT, the purebred HAM pigs were less affected by the high AT conditions than were the pigs from the synthetic line. Implication. The present findings suggest that individual farm conditions and AT are among the most important factors to consider before implementing a G.",,,,,,"Sousa dos Santos, Luan/0000-0002-0126-0029",,,,,,,,,,,,,1836-0939,1836-5787,,,,MAR 26,2021,61,6,,,,,620,+,,10.1071/AN20078,http://dx.doi.org/10.1071/AN20078,,JAN 2021,,,,,,,,,,,WOS:000604724400001,View Full Record in Web of Science
J,"Byrne, DT; Berry, DP; Esmonde, H; McHugh, N",,,,"Byrne, Daire T.; Berry, Donagh P.; Esmonde, Harold; McHugh, Noirin",,,Investigation of the relationship between udder quarter somatic cell count and udder skin surface temperature of dairy cows measured by infrared thermography,JOURNAL OF ANIMAL SCIENCE,,,,,,,,,,,,"The objective of the present study was to quantify the relationship between udder skin surface temperature (USST) and somatic cell count (SCC) in lactating dairy cows. Data were recorded on the same 14 Holstein-Friesian cows, at evening (15:00 to 16:00) milking every day over a 2-mo period. Surface temperature measurements of all udders were extracted from thermal images. After imaging, milk was extracted from each quarter and analyzed for SCC. Environmental and cow-related factors (i.e., ambient temperature, humidity, rainfall, wind speed, distance walked to the parlor, number of days since the udder was shaved, parity, and stage of lactation) were recorded on each day of the experiment. A large array of descriptive temperature parameters (DTP) were extracted from every udder image including temperature-based (e.g., maximum, average and minimum USST), pixel count-based, and textural-based DTPs. Several different analytical methods were tested in an attempt to relate any given DTP to SCC; this included investigating the relationship between USST and the log transform of SCC (i.e., somatic cell score; SCS). The temperature range within each udder was also compared with the natural log of the range in SCC of the respective quarters. In a separate analysis, the temperature difference between each DTP and its respective daily baseline (i.e., average of the 5 lowest values of that DTP across the herd) was compared with SCS. Finally, the association between environmental and cow-related factors with each DTP was investigated to create prediction models for each DTP, the residuals of which were compared with SCC. Results from the present study indicate that the correlation between any DTP and SCS was weak (range of -0.16 to 0.19) and so could not be used to identify quarters with high SCC. Although some alternative measures had a significant relationship with SCS, again, the correlation was too weak for practical use on its own. Maximum and average USST could be predicted with a root mean square error of 0.23 and 0.35 degrees C, respectively, although the residuals from the prediction model could not be used to identify animals with high SCC. This suggests that infrared thermography alone could not be used as a real-time automated tool to detect high SCC for dairy cows in a pasture-based system.",,,,,"McHugh, Noirin/R-4668-2016; Berry, Donagh/J-7616-2012","McHugh, Noirin/0000-0002-3105-8796; Berry, Donagh/0000-0003-4349-1447",,,,,,,,,,,,,0021-8812,1525-3163,,,,OCT,2018,96,10,,,,,4458,4470,,10.1093/jas/sky281,http://dx.doi.org/10.1093/jas/sky281,,,,,,,,30032183,,,,,WOS:000445881700037,View Full Record in Web of Science
J,"Sporleder, M; Schaub, B; Aldana, G; Kroschel, J",,,,"Sporleder, M.; Schaub, B.; Aldana, G.; Kroschel, J.",,,"Temperature-dependent phenology and growth potential of the Andean potato tuber moth, Symmetrischema tangolias (Gyen) (Lep., Gelechiidae)",JOURNAL OF APPLIED ENTOMOLOGY,,,,,,,,,,,,"The Andean potato tuber moth, Symmetrischema tangolias (Gyen) [Lepidoptera, Gelechiidae], is an economically important pest of potato (Solanum tuberosum L.) in the mid-elevated Andean region and an invasive pest of partially global importance. Determination of the pest's population life table parameters is essential for understanding population development and growth under a variety of climates and as part of a pest risk analysis. The development, mortality and reproduction were studied in two pest populations (from Peru and Ecuador) in which cohorts of each life stage were exposed to different constant temperatures ranging from 10 degrees C to 28 degrees C. Using the Insect Life Cycle Modeling software, nonlinear equations were fitted to the data and an overall phenology model established to simulate life table parameters based on temperature. The temperature-dependent development curve was statistically well described for eggs by Ratkowsky's model and for larvae and pupae by Taylor's model. Variability in development time among individuals independent of temperature was significantly described by a log-logistic model. Temperature effects on immature mortality were described using different nonlinear models. Optimal temperature for survival was between 14 degrees and 17 degrees C. Temperature effects on adult senescence and oviposition time were described by simple exponential models; within-group variability was described by a Weibull distribution function. Fecundity per female due to temperature followed a nonlinear model indicating maximum reproduction at similar to 17 degrees C. The established model revealed good convergence with historical life tables established at fluctuating temperatures. The results confirm that S.tangolias is more adapted to cooler temperature than the common potato tuber moth, Phthorimaea operculella (Zeller). S.tangolias develops at temperatures within the range of 8-28.8 degrees C with a maximum finite rate of population increase (=1.053) at 21 degrees C. The established process-based physiological model can be used globally to simulate life table parameters for S.tangolias based on temperature and should prove helpful for evaluating the potential establishment risk and in adjusting pest management programmes.",,,,,"Sporleder, Marc/AAD-7961-2020",,,,,,,,,,,,,,0931-2048,1439-0418,,,,APR,2017,141,3,,,,,202,218,,10.1111/jen.12321,http://dx.doi.org/10.1111/jen.12321,,,,,,,,,,,,,WOS:000397474100005,View Full Record in Web of Science
J,"Pallud, C; Rhoades, CC; Schneider, L; Dwivedi, P; Borch, T",,,,"Pallud, Celine; Rhoades, Charles C.; Schneider, Linden; Dwivedi, Pranjal; Borch, Thomas",,,"Temperature-induced iron (III) reduction results in decreased dissolved organic carbon export in subalpine wetland soils, Colorado, USA",GEOCHIMICA ET COSMOCHIMICA ACTA,,,,,,,,,,,,"Concentrations of dissolved organic carbon (DOC) in surface waters have rapidly increased across Europe and North America over the past few decades. The causes for such trends have yet to be fully understood, although several factors including elevated temperatures and decreased atmospheric deposition of acid, nitrogen and sulfur, are considered responsible for the release of carbon from soils into streams. In order to determine how seasonal temperature patterns and soil physical and chemical characteristics influence iron (Fe)(III) reduction and DOC release to pore-water in subalpine wetland soils, we measured potential Fe(II) and DOC export rates at low (6 degrees C) and high (18 degrees C) temperatures using flow-through reactors containing undisturbed wetland soils sampled in the Fraser Experimental Forest (Colorado, USA) in two wetland types and at two depths. Higher temperature, soil organic matter, nitrogen, and extractable Fe concentrations, but lower soil C:N ratios and extractable manganese concentrations promoted Fe(II) export from soil to water. Additionally, Fe(III) reduction was 1.5-5 times more responsive to temperature in shallow, organic matter-rich soils, compared to organic-poor deeper soils. Conversely, DOC export declined at higher temperature in all soils, consistent with a temperature-related increase in carbon respiration by Fe(III)-reducers. While higher temperature is expected to reduce carbon storage in wetland soils, our findings suggest that temperature-related increase in Fe(III) reduction will not generate additional release of DOC from soils to rivers. (C) 2020 Elsevier Ltd. All rights reserved.",,,,,"Borch, Thomas/A-2288-2008","Borch, Thomas/0000-0002-4251-1613; Dwivedi, Pranjal/0000-0002-3531-5999",,,,,,,,,,,,,0016-7037,1872-9533,,,,JUL 1,2020,280,,,,,,148,160,,10.1016/j.gca.2020.03.023,http://dx.doi.org/10.1016/j.gca.2020.03.023,,,,,,,,,,,,,WOS:000538828600009,View Full Record in Web of Science
J,"Esbjerg, P; Sigsgaard, L",,,,"Esbjerg, Peter; Sigsgaard, Lene",,,Temperature Dependent Growth and Mortality of Agrotis segetum,INSECTS,,,,,,,,,,,,"From 1905 to present, cutworm outbreaks have caused substantial yield losses in North Western (NW) Europe. Early authors pointed to dry summers as the trigger; around 1980, the explanation was improved via modelling of historical data. The number of precipitation days and the July temperature proved to be important, and in experiments, moist soil caused considerable mortality. This information was used in preliminary forecasting with pheromone trap catches as biofix for estimations of occurrence and survival. As more precise information on temperature effects on growth and survival was needed, we performed experiments on growth and mortality effects on egg, all larval instars and pupae. We found clear positive relations between temperatures below 35 degrees C and development rates of eggs, all larval instars and pupae. Mortality was also affected, and low temperature caused pronounced mortality of young larvae. The severe mortality under cold, moist conditions versus high survival under warm, dry conditions may explain both the lack of relation between captures and injuries and the pronounced fluctuations of cutworm attacks in NW Europe reported from 1905 to present. These variations are likely to increase with the climate change and suggest a reanalysis of data on trap capture and injuries to improve decision support and sustainability in Integrated Pest Management.",,,,,"Sigsgaard, Lene/GQQ-6286-2022; Sigsgaard, Lene/F-7182-2014","Sigsgaard, Lene/0000-0001-6478-5079",,,,,,,,,,,,,2075-4450,,,,,JAN,2019,10,1,,,,,,,7,10.3390/insects10010007,http://dx.doi.org/10.3390/insects10010007,,,,,,,,30621348,,,,,WOS:000457198700007,View Full Record in Web of Science
C,"Dehne, T; Bosbach, J",,"Dillmann, A; Heller, G; Kramer, E; Wagner, C; Breitsamter, C",,"Dehne, T.; Bosbach, J.",,,Transient Temperature Fields of Turbulent Mixed Convection in an Aircraft Cabin Caused by a Local Heat Source,NEW RESULTS IN NUMERICAL AND EXPERIMENTAL FLUID MECHANICS X,Notes on Numerical Fluid Mechanics and Multidisciplinary Design,,,,19th STAB/DGLR Symposium,"NOV 04-05, 2014","Munich, GERMANY","Tech Univ Munchen, Inst Aerodynam & Fluid Mech,German Aerosp Aerodynam Assoc,German Soc Aeronaut & Astronaut",,,,"The impact of a localized, transient head load on the temperature fields in aircraft cabin air flows was investigated in the Do 728 test bed of the German Aerospace Center. Surface and fluid temperatures were analyzed using more than 340 local sensors as well as a grid of polystyrene spheres, which was imaged by an infrared camera. To simulate the impact of the real passengers, thermal passenger dummies were used. The spatial spreading of the heat released by the local source could be characterized for the state of the art mixing ventilation system (MV-mixing ventilation) and a novel ventilation system (CCDV-ceiling based cabin displacement ventilation), which provides fresh air at low momentum through the cabin ceiling. As expected, CCDV provides lower cabin temperatures due to its higher heat removal efficiency. While MV tends to accumulate the heat released by the local source in the passenger zone, warm air is able to ascend to the ceiling more easy at CCDV due to the lower inertia forces. The different amount of inertia forces in the flow between MV and CCDV has a measureable impact on the temporal behavior of the resulting flow patterns during operation of the heat source, which is well reflected in the fluctuations of the temperature elevations.",,,,,"Bosbach, Johannes/K-7628-2016","Bosbach, Johannes/0000-0002-1531-127X",,,,,,,,,,,,,1612-2909,,978-3-319-27279-5; 978-3-319-27278-8,,,,2016,132,,,,,,371,381,,10.1007/978-3-319-27279-5_33,http://dx.doi.org/10.1007/978-3-319-27279-5_33,,,,,,,,,,,,,WOS:000385276600033,View Full Record in Web of Science
J,"Eme, J; Mueller, CA; Manzon, RG; Somers, CM; Boreham, DR; Wilson, JY",,,,"Eme, J.; Mueller, C. A.; Manzon, R. G.; Somers, C. M.; Boreham, D. R.; Wilson, J. Y.",,,Critical windows in embryonic development: Shifting incubation temperatures alter heart rate and oxygen consumption of Lake Whitefish (Coregonus clupeaformis) embryos and hatchlings,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,,,,,,,,,,,,"Critical windows are periods of developmental susceptibility when the phenotype of an embryonic, juvenile or adult animal may be vulnerable to environmental fluctuations. Temperature has pervasive effects on poikilotherm physiology, and embryos are especially vulnerable to temperature shifts. To identify critical windows, we incubated whitefish embryos at control temperatures of 2 degrees C, 5 degrees C, or 8 degrees C, and shifted treatments among temperatures at the end of gastrulation or organogenesis. Heart rate (f(H)) and oxygen consumption ((V) over dot(O2)) were measured across embryonic development, and Vo, was measured in 1-day old hatchlings. Thermal shifts, up or down, from initial incubation temperatures caused persistent changes in f(H) and ((V) over dot(O2)) compared to control embryos measured at the same temperature (2 degrees C, 5 degrees C, or 8 degrees C). Most prominently, when embryos were measured at organogenesis, shifting incubation temperature after gastrulation significantly lowered ((V) over dot(O2)) or f(H). Incubation at 2 degrees C or 5 degrees C through gastrulation significantly lowered ((V) over dot(O2)) (42% decrease) and f(H) (20% decrease) at 8 degrees C, incubation at 2 degrees C significantly lowered ((V) over dot(O2)) (40% decrease) and f(H) (30% decrease) at 5 degrees C, and incubation at 5 degrees C and 8 degrees C significantly lowered ((V) over dot(O2)) at 2 degrees C (27% decrease). Through the latter half of development, ((V) over dot(O2)) and f(H) in embryos were not different from control values for thermally shifted treatments. However, in hatchlings measured at 2 degrees C, ((V) over dot(O2)) was higher in groups incubated at 5 degrees C or 8 degrees C through organogenesis, compared to 2 degrees C controls (43 or 65% increase, respectively). Collectively, these data suggest that embryonic development through organogenesis represents a critical window of embryonic and hatchling phenotypic plasticity. This study presents an experimental design that identified thermally sensitive periods for fish embryos. Crown Copyright (C) 2014 Published by Elsevier Inc. All rights reserved.",,,,,"Somers, Christopher/AAE-6390-2019","Eme, John/0000-0001-5693-4812",,,,,,,,,,,,,1095-6433,1531-4332,,,,JAN,2015,179,,,,,,71,80,,10.1016/j.cbpa.2014.09.005,http://dx.doi.org/10.1016/j.cbpa.2014.09.005,,,,,,,,25236178,,,,,WOS:000347512900009,View Full Record in Web of Science
J,"Chepete, HJ; Xin, H; Mendes, L; Li, H",,,,"Chepete, H. J.; Xin, H.; Mendes, L.; Li, H.",,,HEAT AND MOISTURE PRODUCTION OF W-36 LAYING HENS AT 24 degrees C TO 27 degrees C TEMPERATURE CONDITIONS,TRANSACTIONS OF THE ASABE,,,,,,,,,,,,"This study was conducted to quantify heat and moisture production (HMP) of W-36 laying hens in their prime laying phase (27 to 33 weeks of age) using four large-scale indirect animal calorimeters. Two experiments were conducted involving two groups of hens. The hens were exposed to conditions of 24 degrees C to 27 degrees C and concomitant relative humidity (RH) of 45% to 65% for six weeks. In each experiment, a total of 216 laying hens were used, with 54 hens housed in each of the four calorimeters at the cage stocking density of 435 cm(2) hen(-1) (67 in.(2) hen(-1)) that was typical of industry practice. Total heat production (THP), room-level latent heat production (LHP), and room-level sensible heat production (SHP) were expressed as daily time-weighted average (TWA), with an average of 16 h light and 8 h dark. The results showed that HMP was similar for the 24 degrees C to 27 degrees C temperature range. THP, LHT; and SHP, in W kg(-1) (mean +/- SE) were, respectively, 6.1 +/- 0.3, 2.3 +/- 0.2, and 3.8 +/- 0.1 for the daily TWA; 6.5 +/- 0.3, 2.4 +/- 0.2, and 4.1 +/- 0.1 for the light period; and 5.4 +/- 0.3, 2.2 +/- 0.2 and 3.2 +/- 0.1 for the dark period. The HMP data contribute to the design and operation of ventilation systems in modern laying hen housing.",,,,,"Mendes, Luciano/J-2416-2012","Mendes, Luciano/0000-0003-3358-2273",,,,,,,,,,,,,2151-0032,,,,,JUL-AUG,2011,54,4,,,,,1491,1493,,,,,,,,,,,,,,,,WOS:000295662300029,View Full Record in Web of Science
C,"Sanchez, JM; Galve, JM; Gonzalez-Piqueras, J; Lopez-Urrea, R; Niclos, R; Calera, A",,"Themistocleous, K; Papadavid, G; Michaelides, S; Ambrosia, V; Hadjimitsis, DG",,"Sanchez, Juan M.; Galve, Joan M.; Gonzalez-Piqueras, Jose; Lopez-Urrea, Ramon; Niclos, Raquel; Calera, Alfonso",,,Downscaling MODIS land surface temperature to Sentinel-2 spatial resolution in the Barrax test site,SEVENTH INTERNATIONAL CONFERENCE ON REMOTE SENSING AND GEOINFORMATION OF THE ENVIRONMENT (RSCY2019),Proceedings of SPIE,,,,7th International Conference on Remote Sensing and Geoinformation of the Environment (RSCy),"MAR 18-21, 2019","Cyprus Remote Sensing Soc, Paphos, CYPRUS","European Space Agcy,NASA,Grp Earth Observat,Deutsch Zentrum Luft & Raumfahrt e V,Minist Commun & Works, Dept Elect Commun,Copernicus Copernicus Relays Copernicus Acad,Cyprus Sci & Tech Chamber,Agr Res Inst,Dept Meteorol,Int Soc Photogrammetry & Remote Sensing,ICOMOS Cyprus,Cyprus Univ Technol,Neapolis Univ Pafos,Cyprus Tourism Org,Geosystems Hellas S A,CyRIC,Copernicus,Minist Transport Commun & Works, Dept Elect Commun,Copernicus Relays Copernicus Acad",Cyprus Remote Sensing Soc,,,"The traditional limitation in the lower spatial resolution of Thermal Infrared (TIR) versus Visible Near Infrared (VNIR) satellite data can be faced by applying recent disaggregation techniques. These techniques are based on the VNIR-TIR variable regressions at coarse spatial resolution, and the assumption that the relationship between spectral bands is independent of the spatial resolution. A comprehensive analysis of different disaggregation methods in the literature using MODIS and Landsat images was already addressed by [1] in a previous publication. The aim of this work is to evaluate the performance of the downscaling method that showed the best results, when applied now to the MODIS/Sentinel-2 tandem for the estimation of daily land surface temperature (LST) at 10 m spatial resolution. An experiment was carried out in an agricultural area located in the Barrax test site, Spain (39 degrees 03' 35 '' N, 2 degrees 06'W), for the summer of 2018. Ground measurements of LST transects centered in the MODIS overpasses, and covering a variety of crops and surface conditions, were used for a robust local validation of the disaggregation approach. An additional set of Landsat-7/ETM+ images were also used for a more extended assessment of the LST product generated. Data from 6 different dates were available for this study, covering 10 different crop fields. Despite the large range of temperatures registered (300-325 K), differences within +/- 4.0K are obtained, with an average estimation error of +/- 2.2K and a systematic deviation of 0.6K for the full dataset. A similar error was obtained for the extended assessment of the high resolution LST products, based on the pixel-to-pixel comparison between Landsat and disaggregated Sentinel-2 LST products.",,,,,"sanchez, juan/GSD-8167-2022; López-Urrea, Ramón/K-6487-2014; Gonzalez, Jose/L-5161-2014; Sanchez, Juan M./F-5807-2016; Galve, Joan Miquel/E-4143-2015","López-Urrea, Ramón/0000-0003-1910-5489; Gonzalez, Jose/0000-0003-2226-5731; Sanchez, Juan M./0000-0003-1027-9351; Galve, Joan Miquel/0000-0003-1066-7717",,,,,,,,,,,,,0277-786X,1996-756X,978-1-5106-3061-1; 978-1-5106-3062-8,,,,2019,11174,,,,,,,,1117410,10.1117/12.2533442,http://dx.doi.org/10.1117/12.2533442,,,,,,,,,,,,,WOS:000485125300035,View Full Record in Web of Science
